Time,CPU 1,CPU 2,CPU 3,CPU 4,CPU 5,CPU 6,CPU 7,CPU 8,Overall CPU Utilization,RAM Usage,GPU Utilization,GPU Memory Utilization
215,41.50712255,11.47023953,11.47023953,5.146685213,9.889350952,11.47023953,19.37468243,6.727573793,14.63201669,30.10773046,99,42
216,24.95878737,9.325201401,18.70535298,4.635125611,10.88856,18.70535298,6.198484208,0,11.67710807,30.09763289,99,47
217,22.63279629,10.25404369,8.706699619,2.517323322,17.99076406,14.89607592,17.99076406,2.517323322,12.18822379,30.09763289,99,50
218,22.95895183,2.519490064,11.9530878,0.947223775,13.52535409,8.808555222,7.236288932,7.236288932,9.398155081,30.09052795,99,59
219,26.29069694,10.60786651,15.31271564,4.334734333,9.039583464,16.88099868,13.7444326,2.766451289,12.37218493,30.08604919,99,33
220,21.01449943,8.624616992,5.527146381,5.527146381,7.075881686,11.7220876,8.624616992,3.978411076,9.011800817,30.08566239,99,56
221,13.60802638,7.324973757,8.895736914,5.7542106,5.7542106,15.17878954,4.183447444,1.04192113,7.717664546,30.08590669,99,58
222,11.77460024,16.41804233,11.77460024,7.131158145,5.583344114,14.8702283,7.131158145,0.939902022,9.452879192,30.08590669,99,59
223,40.24670788,4.080241602,8.797606769,11.94251688,16.65988205,13.51497194,18.2323371,5.652696657,14.89087011,30.08590669,99,59
224,30.80727728,10.36397284,13.5090966,5.646287204,15.08165848,11.93653472,16.65422036,11.93653472,14.49194778,30.08849215,99,58
225,24.96383257,12.45780466,9.331297685,6.204790709,6.204790709,17.14756513,15.58431164,4.641537221,12.06699129,30.09647249,99,58
226,22.60303456,5.575702158,10.21952008,4.027762849,14.86333801,10.21952008,8.671580775,2.47982354,9.832535257,30.09441633,99,55
227,32.42809016,8.856493707,16.71369253,5.71361418,13.570813,13.570813,22.99945158,0,14.23162102,30.09474206,99,54
228,45.09924901,32.55050593,54.51080633,27.84472727,20.00176285,12.15879842,20.00176285,23.13894862,29.41332016,30.0947217,99,48
229,36.48402322,3.951449751,24.0906619,5.500619916,7.049790081,17.89398124,20.99232157,0.85310942,14.60199464,30.09215659,99,49
230,23.06938702,4.229236899,7.369261918,4.229236899,4.229236899,13.64931196,4.229236899,1.089211879,7.761765047,30.09641141,99,46
231,24.13018383,11.74327507,13.29163867,7.098184287,11.74327507,17.93672945,10.19491148,7.098184287,12.90454777,30.09077225,99,48
232,21.42020371,7.275840381,7.275840381,2.561052604,8.847436307,11.99062816,13.56222408,0,9.116653203,30.09077225,99,34
233,21.58908243,4.338680565,7.475117268,2.770462213,10.61155397,9.043335619,5.906898916,1.202243862,7.867171855,30.08554024,99,36
234,15.29057566,2.741031318,10.58449653,2.741031318,7.447110447,12.15318958,16.85926871,4.309724361,9.015803491,30.08503129,99,37
235,27.22978829,7.101857388,16.39167165,5.553555011,13.2950669,13.2950669,14.84336927,0.908647881,12.32737791,30.09024294,99,38
236,15.15587136,5.728745955,10.44230866,2.58637082,4.157558388,12.01349622,5.728745955,0,6.97663717,30.09172907,99,38
237,23.18812256,9.079818539,13.78258655,5.944639868,7.512229203,12.21499721,15.35017588,2.809461197,11.23525388,30.08743354,99,58
238,21.02114567,7.083700786,7.083700786,2.437885826,8.632305773,8.632305773,11.72951575,3.986490813,8.825881397,30.07926998,97,51
239,27.7046968,5.701778429,10.41668951,4.130141403,21.41814869,7.273415455,24.56142274,0.986867351,12.77414505,30.08366731,99,59
240,30.3197369,7.092982532,14.83523399,2.447631659,7.092982532,17.93213457,11.73833341,0.899181368,11.54477712,30.07845566,99,55
241,27.75137345,5.762661025,10.47452797,5.762661025,10.47452797,21.46888419,10.47452797,5.762661025,12.24147808,30.05412785,99,56
242,21.56296177,2.7380726,12.15051719,4.306813365,15.28799872,12.15051719,13.71925795,0,10.23951735,30.05370033,99,56
243,26.28031579,4.321260923,15.30078836,9.02677268,4.321260923,15.30078836,9.02677268,2.752757003,10.79133959,30.05353747,99,51
244,27.24730655,7.124221131,11.76801007,0.93250254,2.480432188,14.86386937,11.76801007,0.93250254,9.639606807,30.04938444,99,42
245,48.15222838,4.160179725,12.0159027,12.0159027,16.72933648,18.30048108,13.58704729,2.58903513,15.94376419,30.06475472,99,45
246,56.62829667,7.060635723,11.70760394,7.060635723,19.45255096,19.45255096,24.09951917,0.864678105,18.29080891,30.0590952,99,48
247,19.86102909,5.718857757,12.00426724,2.576153016,16.71832435,12.00426724,5.718857757,7.290210128,10.23649582,30.06434756,99,50
248,22.97828111,8.83143478,15.11892204,0.97207571,4.115819338,16.69079385,16.69079385,0.97207571,10.79627455,30.06432721,99,45
249,20.21304556,7.697444865,7.697444865,7.697444865,10.82634504,10.82634504,7.697444865,1.439644517,9.261894952,30.06707554,99,51
250,27.45095017,13.55857893,16.64577254,12.01498213,16.64577254,15.10217574,13.55857893,7.384191711,15.29512534,30.07222611,99,51
251,22.56091276,5.176627875,6.75701741,3.596238339,8.337406945,13.07857555,8.337406945,0,8.480523228,30.06636301,99,49
252,28.036384,1.441134613,9.263266787,0,1.441134613,13.95654609,9.263266787,3.005561048,8.300911742,30.06642408,99,52
253,19.7402845,5.849179894,15.1099163,2.762267759,10.4795481,13.56646023,10.4795481,0,9.74840061,30.05995024,99,53
254,21.25944572,8.660957032,14.96020137,7.086145946,13.38539029,14.96020137,16.53501246,8.660957032,13.1885389,30.06506009,99,55
255,20.99389604,10.14992099,8.600781698,0,7.051642405,11.69906028,16.34647816,0.855085232,9.462108101,30.05990952,5,6
256,24.59159562,2.597477679,15.16554508,1.026469255,10.4525198,18.30756192,7.310502953,1.026469255,10.0597677,30.06428649,5,6
257,21.32166312,7.159562487,10.30669596,0.865295537,10.30669596,11.8802627,13.45382944,8.733129225,10.5033918,30.05899341,26,11
258,25.78564063,5.6859183,14.96271322,1.04752084,19.60111068,8.778183274,19.60111068,0,11.9327747,30.05893234,99,58
259,15.30197018,5.891077982,9.02804205,4.322595949,4.322595949,12.16500612,4.322595949,1.185631881,7.067439508,30.05374105,99,57
260,18.18722629,5.600645722,2.454000579,4.02732315,5.600645722,8.747290864,10.32061344,0.880678008,6.977302972,30.04871262,99,60
261,29.62772579,4.606472738,4.606472738,0,3.042644422,6.170301054,12.42561432,0,7.559903883,29.88747727,99,60
262,17.9400716,24.13327375,28.77817535,17.9400716,13.29517,11.74686946,10.19856892,7.101967853,16.39177107,30.09282841,99,61
263,7.330963888,2.618979001,76.44007556,18.32559529,16.75493366,4.18964063,7.330963888,1.048317372,16.75493366,30.0879832,99,60
264,15.26436514,5.849294598,2.710937751,23.11025725,21.54107883,26.2486141,34.09450622,23.11025725,18.99116389,30.10589824,99,58
265,32.19708468,15.24635585,39.90196142,19.8692819,29.11513399,10.62342981,21.41025724,12.16440516,22.56598876,30.10899266,99,58
266,23.53136525,6.36493704,9.486105805,4.804352657,18.8496121,11.04669019,14.16785895,6.36493704,11.82698238,30.11056022,99,59
267,16.58821972,3.997762323,5.571569498,2.423955148,2.423955148,15.01441255,11.8667982,5.571569498,7.932280261,30.11113025,99,60
268,17.13865324,1.504436866,9.321545051,1.504436866,0,18.70207487,12.44838832,3.067858503,7.960924215,30.1016027,99,60
269,26.31407527,7.500647684,15.33957585,0,7.500647684,12.20400458,10.63621895,0,9.936896252,30.11589402,5,5
270,41.3119611,7.334675424,10.42351958,15.05678581,36.67869487,5.790253347,33.58985072,2.701409195,19.11089376,30.06422542,20,11
271,25.72414846,5.179763996,28.884823,2.019089463,11.50111306,3.599426729,14.6617876,2.019089463,11.69865522,30.07924962,5,5
272,53.08971878,6.179437555,10.87046568,1.488409433,4.615761514,10.87046568,17.12516984,4.615761514,13.60689875,30.06271892,5,5
273,20.83823702,5.316322706,9.972896999,2.211939844,11.52508843,6.868514137,14.62947129,0,8.920308803,30.05960415,5,5
274,19.87666109,4.166202475,8.879340058,4.166202475,8.879340058,8.879340058,7.308294197,0,7.769422551,30.05459608,99,56
275,26.51904336,17.13849571,17.13849571,7.75794805,10.88479727,23.39219414,21.82876953,12.44822188,17.13849571,30.09466063,99,57
276,69.00417506,64.35480132,72.10375756,79.85271379,62.80501008,70.55396631,72.10375756,72.10375756,70.36024241,30.28789876,99,55
277,49.74821342,59.17042341,59.17042341,46.60747676,54.45931841,67.02226506,52.88895008,62.31116007,56.42227883,30.36564596,99,57
278,30.87749189,67.00971204,21.45169533,13.59686486,34.01942408,70.15164423,19.88072924,13.59686486,33.82305332,30.38028336,99,50
279,34.9467014,19.45782078,30.30003721,41.14225365,7.066716284,76.76667907,28.75114915,3.96894016,30.30003721,30.38333706,62,27
280,38.61047666,11.85094085,33.88820564,27.59184427,46.48092837,52.77728974,13.42503119,16.57321187,30.14974107,30.37387059,36,16
281,39.02489665,31.20757571,15.57293383,26.51718315,20.26332639,76.54803717,35.89796828,10.88254126,31.98930781,30.37511243,90,32
282,53.0488029,32.70328416,53.0488029,35.83336397,45.22360339,64.00408223,51.483763,51.483763,48.35368319,30.38093481,99,34
283,70.37819819,48.55160739,61.02394499,70.37819819,56.34681839,45.43352299,64.14202939,42.31543859,57.32121977,30.51018775,99,33
284,87.52212328,81.28318491,78.16371573,73.48451196,79.72345032,71.92477737,93.76106164,85.96238868,81.47815174,30.99336451,56,26
285,79.71628462,65.67371243,78.15599882,78.15599882,78.15599882,67.23399823,64.11342664,64.11342664,71.91485563,31.44105728,99,37
286,87.52701275,89.08613615,90.64525956,85.96788934,93.76350637,85.96788934,93.76350637,92.20438297,89.86569786,30.85336255,99,36
287,90.59894592,85.89841888,92.16578827,87.46526122,87.46526122,84.33157653,82.76473418,90.59894592,87.66111652,30.77754936,99,38
288,79.6835769,71.86956801,68.74396446,85.93478401,76.55797334,71.86956801,76.55797334,85.93478401,77.14402401,31.26229369,99,48
289,68.64547656,40.42640547,60.8068457,41.99413164,52.96821484,49.8327625,60.8068457,49.8327625,53.16418061,31.24411399,99,52
290,45.9593023,42.87126243,52.13538204,32.06312289,33.60714283,52.13538204,45.9593023,32.06312289,42.09925247,31.01087239,99,33
291,52.99899501,18.53159134,23.23169184,16.96489118,54.56569517,9.131390344,21.66499168,13.83149084,26.36509218,30.48300982,99,32
292,53.20131929,23.56215484,45.40153917,17.32233074,61.00109941,17.32233074,31.36193496,11.08250665,32.53190198,30.48343734,99,33
293,62.55621436,36.03353286,42.2741638,26.67258645,62.55621436,34.47337512,51.63511021,26.67258645,42.85922295,30.50218706,99,34
294,39.79759012,14.44920701,27.12339857,20.78630279,47.71895984,17.6177549,28.70767251,8.112111234,25.53912462,30.54493886,99,32
295,39.13813912,14.16917055,21.97197323,20.4114127,54.74374447,15.72973109,20.4114127,17.29029163,25.48323444,30.52020389,33,9
296,31.35839196,21.99817269,15.7580265,21.99817269,73.47937871,15.7580265,31.35839196,12.63795341,28.0433143,30.51859561,33,8
297,26.71175152,18.91512934,23.59310265,20.47445377,57.89824023,15.79648047,32.94904926,12.6778316,26.12700486,30.50261458,50,11
298,32.91745065,17.31685778,21.99703564,11.07662063,75.0390514,15.75679849,23.55709492,9.51656134,25.89718386,30.50743942,33,8
299,42.00583327,15.35986478,24.76432425,10.65763504,59.2473423,9.09022513,38.87101345,13.79245486,26.72358664,30.51741484,54,13
300,43.81907445,25.09209926,34.45558686,4.804542815,67.22779343,15.72861167,39.13733065,18.8497742,31.13935167,30.50367319,58,15
301,48.56567434,45.44844248,45.44844248,37.65536284,81.29660885,29.86228319,45.44844248,39.21397876,46.61740443,30.50800945,53,13
302,64.10195554,48.49411012,46.93332558,57.85881737,62.541171,46.93332558,64.10195554,46.93332558,54.73724829,31.67297561,31,9
