Time,gpuutil,gpumem,ram,cpu,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8
26,0,0,20.3540704,3.79977791,7.75082411,1.388811979,6.160321077,4.569818044,0,1.388811979,2.979315012,6.160321077
27,0,0,20.31023963,3.492147936,5.895974485,0,13.6094192,2.8105966,0,4.353285542,1.267907657,0
28,0,0,20.35952634,4.394087813,4.795136397,3.208388671,15.90237048,0,1.621640944,4.795136397,3.208388671,1.621640944
29,0,0,20.36241718,6.072750707,2.75039421,1.206749673,18.18683957,4.294038746,7.381327819,5.837683282,8.924972355,0
30,2,0,20.35321536,3.764578867,12.87328128,0.20030401,3.368548327,6.536792644,1.784426168,1.784426168,3.368548327,0.20030401
31,0,0,20.297068,4.682105667,2.158413964,0.605372916,3.711455012,3.711455012,14.58274235,6.817537108,2.158413964,3.711455012
32,0,0,20.43709032,5.661841344,12.67872918,4.882187139,6.441495547,0.204261917,9.560112362,6.441495547,1.763570324,3.322878732
33,0,0,20.79260207,21.57168475,63.00187585,12.12945515,15.21263217,13.67104366,13.67104366,18.29580918,19.83739768,16.75422067
34,0,0,22.84529915,23.20077517,52.73893857,13.35472071,19.65619556,18.08082685,33.83451399,10.20398328,24.38230171,13.35472071
35,0,0,21.98421685,42.02985496,49.5225948,29.01614893,51.10001371,51.10001371,32.17098676,46.36775697,49.5225948,27.43873002
36,0,0,22.31609296,16.61415808,25.36092471,14.47605957,23.80594398,3.59119442,6.701155891,12.92107883,45.57567427,0.48123295
37,0,0,23.31717722,15.39836271,26.03889234,5.581564687,10.30248645,0,62.23262587,13.44976763,5.581564687,0
38,0,0,23.72144638,15.96494876,37.89557414,2.185529271,13.0538038,22.36946768,23.92207832,13.0538038,6.843361211,8.395971857
39,0,0,23.76741474,20.78031733,84.31293412,5.877604743,9.015017918,1.17148498,10.58372451,34.11432332,19.99596403,1.17148498
40,0,0,25.22464035,28.97085787,39.45056737,9.95212583,36.34546826,44.10821603,34.7929187,16.16232405,30.13527004,20.81997271
41,0,0,24.75964328,26.42438972,71.81125679,12.30168781,15.43377038,9.169605228,1.339398782,92.16979355,9.169605228,0
42,0,0,24.76566925,24.93014772,41.94145369,16.83505528,0,2.712706178,49.78720319,41.94145369,43.51060359,2.712706178
43,0,0,24.73663874,25.69807892,61.09847064,34.64543067,17.52875775,12.86057423,0.412084834,53.31816477,17.52875775,8.192390706
44,0,0,24.7570171,27.68386724,65.78591568,6.688860949,22.24071746,2.023303997,28.46146006,30.01664571,58.00998743,8.2440466
45,0,0,24.77788405,38.52202871,43.25110343,35.36931223,57.43832757,10.14758042,16.45301338,51.13289462,82.66005938,11.72393866
46,0,0,24.6440302,29.00241963,23.11864226,65.48183938,15.27360575,2.721547345,26.25665686,71.75786858,18.41162035,8.997576549
47,0,0,24.83048912,27.08223867,33.6409791,19.75188171,7.406017355,30.55451302,19.75188171,61.4191739,35.18421215,8.949250399
48,0,0,24.83034661,27.30739519,62.17620563,8.592496929,22.77641982,22.77641982,3.864522632,65.32818849,18.04844552,14.89646266
49,0,0,24.83034661,24.80740096,84.3148128,0,10.59443296,0,32.55369504,65.49258816,4.320358078,1.183320638
50,0,0,25.00053949,25.69691351,56.19021717,0,15.50970454,24.89751515,2.992623734,56.19021717,38.97923106,10.81579924
51,0,0,25.00053949,25.7518222,84.53162962,7.189777748,8.736614786,2.549266636,4.096103673,87.6253037,10.28345182,1.002429598
52,0,0,25.00053949,26.89082538,90.54113105,6.987788625,14.87017942,11.7172231,0.68187599,70.04691498,19.5996139,0.68187599
53,0,0,25.15947439,31.32652293,93.82710318,2.776875163,36.72780765,8.949771978,19.7523414,69.13551592,15.12266879,4.320099367
54,36,20,25.15947439,26.70050022,76.22718926,19.17244348,19.17244348,20.75729753,11.24817323,58.79379472,1.739048937,6.493611086
55,15,13,25.33123483,26.66960506,81.37640763,3.778106105,27.05759656,3.778106105,9.985970227,72.06461145,14.64186832,0.674174044
56,15,13,25.33123483,26.89745146,93.79500914,0.720146275,6.925137133,3.822641704,6.925137133,70.52629343,28.64260514,3.822641704
57,15,12,25.53601595,26.98655087,71.50694668,14.52084005,14.52084005,5.023155608,22.43557708,69.92399928,17.68673486,0.274313388
58,15,13,25.70624954,25.36130354,86.00524441,9.811575108,0.481738051,2.036710894,12.92152079,70.45551598,11.36654795,9.811575108
59,15,13,25.73426215,25.72674962,85.96948256,6.463217097,3.345324333,8.022163478,1.786377951,98.44105362,1.786377951,0
60,15,13,25.94433634,32.40124327,70.21735935,23.19213728,35.7321965,20.05712248,20.05712248,63.94732974,23.19213728,2.814541051
61,15,13,26.23221881,21.35666788,68.62111437,4.294398814,7.432287377,9.001231659,10.57017594,30.9664516,29.39750732,10.57017594
62,15,13,26.23681972,18.22198373,67.59738978,4.335150776,10.50707653,2.792169337,19.76496517,24.39390948,15.13602085,1.249187898
63,15,13,26.24142063,16.45124329,33.79155129,57.43742583,13.29846002,6.992893475,5.416501839,3.840110203,3.840110203,6.992893475
64,15,13,26.24789447,19.69930903,45.69035393,17.75967881,20.86308716,5.346045424,48.79376228,0.690932903,14.65627046,3.79434125
65,15,12,26.25188464,14.57108654,40.43488603,5.949820041,5.949820041,15.35483804,38.86738303,4.382317041,2.814814042,2.814814042
66,15,13,26.25870457,14.92887609,29.43409076,10.61651497,43.54727261,2.775858385,18.45717155,5.912121018,5.912121018,2.775858385
67,15,13,26.23907946,15.35277409,32.55802795,0,9.031758632,15.30543045,9.031758632,5.894922722,2.758086813,48.2422075
68,15,13,26.22203981,16.6233767,59.85569989,7.359307445,33.60750367,7.359307445,15.07936516,1.183261275,2.727272817,5.815295902
69,15,13,26.8732515,16.38126886,31.38975906,12.67787517,17.35584614,1.762609564,12.67787517,20.47449346,22.03381711,12.67787517
70,15,13,26.87622377,15.70389908,27.61379414,11.87766243,59.08605756,2.435983402,16.59850194,4.009596573,4.009596573,0
71,15,13,27.46029478,16.99522923,42.46039309,14.4681519,12.91302739,14.4681519,26.90914798,2.027155808,20.68864994,2.027155808
72,15,13,27.4653232,14.1035918,4.137267086,2.565746874,0,2.565746874,87.42783831,0,4.137267086,11.99486814
73,15,13,27.68107728,15.44131084,7.182090037,2.462535293,0.889350379,33.92623359,10.32845987,4.035720208,60.67037713,4.035720208
74,15,13,27.68105692,13.95664278,19.48937735,2.458284102,0.910002897,82.96890675,0.910002897,0.910002897,4.006565307,0
75,15,12,27.68136229,15.02617412,9.355520501,12.48119221,21.85820733,65.61761122,7.792684648,0,3.104177088,0
76,15,13,27.67959115,14.8823259,16.6996934,0,7.269470016,2.554358322,5.697766118,2.554358322,0,84.28296102
77,15,13,27.67959115,16.97059018,17.93829892,2.454959088,34.96997273,5.551627054,13.29329697,11.74496298,11.74496298,38.06664069
78,15,13,27.65017384,15.59451773,7.269432706,4.126023645,100,0,5.697728175,0.982614584,5.697728175,0.982614584
79,15,13,27.99774596,20.05456045,22.00444922,22.00444922,34.48373734,14.20489414,18.88462718,18.88462718,15.76480515,14.20489414
80,15,13,27.99182178,13.78939616,0.68466009,0,3.788264462,0.68466009,11.54727539,8.443671021,5.340066649,79.82657158
81,15,13,27.98742446,15.22095296,11.76835674,22.79731215,46.43078802,13.3439218,8.617226628,3.890531454,0,14.91948686
82,15,13,27.9885645,13.75651164,2.461946063,18.19389025,19.76708466,0.888751645,0.888751645,0,63.81652838,4.035140481
83,20,14,28.54413431,16.69560494,61.51935051,1.489537302,33.81328287,1.489537302,19.96024906,4.567989262,10.72489318,0
84,15,13,28.54509114,15.75178431,20.89369419,1.908180792,28.80432477,50.9540904,16.14731584,1.908180792,1.908180792,3.490306908
85,28,15,28.54494863,14.83546733,11.13266156,0.219128771,11.13266156,78.17293442,12.69173767,1.778204884,3.337280997,0.219128771
86,84,40,28.54458219,14.67699238,7.195372895,0,90.71953729,1.008397755,5.64862911,2.55514154,10.28886047,0
87,80,42,28.54165063,17.18358237,3.545556553,19.3577604,62.05071078,20.93898078,24.10142155,0.383115784,5.126776938,1.964336169
88,99,52,28.54224102,13.85205555,0.433978418,14.4354502,73.55277552,15.99116929,1.989697505,0.433978418,1.989697505,1.989697505
89,99,51,28.77536047,14.98242903,14.39878438,34.63179898,19.06794159,11.2860129,14.39878438,0.391312728,17.51155585,8.173241421
90,99,55,29.13777358,15.90386657,44.7255461,2.085253094,9.981603651,13.14014387,6.823063428,3.664523205,46.30481621,0.505982983
91,99,51,29.69814787,18.91258578,59.65028192,3.781441494,20.85247607,3.781441494,27.060125,5.333353728,22.4043883,8.437178195
92,99,49,29.8627423,22.3742793,71.9847023,11.28489063,6.615674342,19.06691776,23.73613405,1.94645806,36.18737747,8.17207977
93,99,50,29.91038001,29.2990051,46.58147052,32.44127154,29.2990051,40.29693764,16.72993934,10.44540646,32.44127154,26.15673866
94,99,51,29.91105183,19.21817195,76.47131222,5.885248871,13.7281448,2.7480905,16.86530317,13.7281448,21.57104073,2.7480905
95,99,52,30.11102846,33.23836974,73.75843435,12.01357399,28.99341059,21.27530304,41.34238266,30.5370321,33.62427512,24.36254606
96,99,51,30.35343116,61.19895601,48.00266186,48.00266186,51.15401569,66.91078482,62.18375408,68.48646173,63.75943099,81.09187704
97,99,52,30.19720387,25.27505183,21.54861084,18.41055527,21.54861084,21.54861084,24.68666641,30.96277754,34.10083311,29.39374976
98,99,53,30.31348876,25.90266786,34.99555196,10.23195271,13.32740262,33.44782701,27.2569272,44.28190168,24.16147729,19.51830243
99,99,54,30.20023721,15.72912721,18.28279002,16.71130522,10.42536599,5.710911566,19.85427483,26.14021406,24.56872925,4.139426759
100,99,53,30.18991571,11.93582567,27.22608891,5.548753689,17.93580239,5.548753689,8.645515864,13.29065912,16.3874213,0.903610428
101,99,48,30.18437833,9.780996862,18.05435523,10.17496631,8.599088522,3.87145517,11.75084409,10.17496631,11.75084409,3.87145517
102,99,45,30.14003861,11.10836718,20.28699184,3.093990077,12.47199104,0,21.849992,17.16099152,10.90899088,3.093990077
103,99,47,30.14406949,10.53345374,19.44137826,8.59694841,11.69535694,5.498539881,13.2445612,13.2445612,10.14615267,2.400131353
104,99,46,30.14406949,9.49303459,23.03963028,4.192192798,7.333432379,2.621573008,7.333432379,16.75715112,12.04529175,2.621573008
105,99,48,30.14152474,7.73342267,21.32564055,5.59076866,5.59076866,0.870307093,0,15.03169179,13.45820461,0
106,99,48,30.14219655,19.86916494,32.76827497,26.51416102,28.0776895,23.38710404,7.751819147,18.69651857,14.0059331,7.751819147
107,99,53,30.13366655,13.69741608,17.95449421,8.666323739,16.4064658,2.474210094,14.85843738,16.4064658,28.79069308,4.022238506
108,99,34,30.13883748,8.728230736,21.42466906,7.281109495,5.709602876,0.99508302,8.852616113,15.13864259,10.42412273,0
109,99,37,30.12707056,10.03217673,18.4605349,9.05213508,12.18826835,7.484068443,7.484068443,13.75633499,10.62020172,1.211801897
110,99,35,30.12676519,15.38949858,47.33625541,8.612913795,11.71078112,3.966112801,14.80864845,11.71078112,14.80864845,10.16184746
111,99,36,30.13193612,9.760431212,27.7571684,2.629226972,8.911212329,5.77021965,2.629226972,18.33419036,12.05220501,0
112,99,36,30.13558021,8.513906544,26.30577881,2.786346517,9.058195129,4.35430867,5.922270823,7.490232976,12.19411943,0
113,99,52,30.13555985,9.762206731,19.44437339,10.1494934,10.1494934,2.403760069,3.952906735,14.79693339,13.24778673,3.952906735
114,99,57,30.13991646,11.80365287,23.0000711,10.42865414,8.857227021,5.71437278,21.42864398,10.42865414,12.00008126,2.57151854
115,99,58,30.13867462,16.43772667,30.36477223,17.98517618,17.98517618,8.70047914,17.98517618,21.08007519,16.43772667,0.963231609
116,99,59,30.13924464,14.49128718,32.22350874,10.15674414,14.88533655,5.428151724,8.580546667,13.30913908,24.34252138,7.004349195
117,99,59,30.13401264,14.96559277,40.57365564,10.86048346,17.11588813,3.041227621,13.98818579,12.42433463,15.55203696,6.168929955
118,99,59,30.13368691,14.7125737,41.96533751,2.752727717,23.14328481,2.752727717,9.026745284,15.30076285,16.86926724,5.8897365
119,99,58,30.13688312,11.52755737,38.04993076,3.977392685,22.56241346,3.977392685,7.074896147,8.623647878,7.074896147,0.879889223
120,99,41,30.13399228,11.63972245,34.0243261,4.178187904,13.60328418,5.749037283,2.607338526,16.74498293,15.17413355,1.036489147
121,99,47,30.12786452,8.573227802,22.62081157,5.597390115,11.78772519,0,0.954638809,11.78772519,14.88289273,0.954638809
122,99,46,30.13266901,11.77047538,24.54312371,8.822941144,15.11101417,0.962849863,19.82706894,8.822941144,15.11101417,0.962849863
123,99,42,30.1321397,10.411975,18.44941269,13.74457111,16.88113217,5.903168489,9.039729539,10.60801006,7.471449014,1.198326913
124,99,45,30.13222114,11.55221882,22.58399896,10.1974388,10.1974388,5.552478734,8.649118776,16.39071888,17.9390389,0.907518672
125,99,43,30.13273009,9.085547548,18.31444445,2.605683766,13.60181624,4.176559835,13.60181624,7.318311971,12.03094018,1.034807698
126,99,45,30.13273009,11.37531161,15.296758,4.316708107,5.885286663,7.453865218,15.296758,15.296758,24.70822933,2.748129552
127,99,53,30.13266901,8.307707439,24.72811796,2.773819034,10.61464008,1.205654825,1.205654825,15.31913271,10.61464008,0
128,99,55,30.13574307,10.65693855,27.44494362,8.920248371,13.55142218,2.745349956,1.201625352,13.55142218,13.55142218,4.28907456
129,99,53,30.1327708,10.96787083,24.36208495,11.75576578,13.33155567,5.45260619,5.45260619,18.05892536,5.45260619,3.876816293
130,99,46,30.13783994,14.06036157,21.02844037,7.092282783,13.2861306,8.640744736,16.3830545,19.47997841,22.57690232,3.995358876
131,99,45,30.13619095,10.59705642,26.11976531,7.25672666,10.40056643,5.684806773,11.97248632,11.97248632,7.25672666,4.112886886
132,99,45,30.1065497,9.077109334,20.05056166,4.374201195,13.78001747,2.806565149,7.509473287,15.34765352,7.509473287,1.238929103
133,99,47,30.10148056,12.5450506,27.2498651,8.675362572,10.22323778,7.127487361,13.3189882,16.41473863,16.41473863,0.935986519
134,99,51,30.10667185,11.3972337,24.55995065,5.69993831,7.271606005,7.271606005,8.8432737,15.12994448,18.27327987,4.128270615
135,99,50,30.11206672,9.218137309,27.61878023,4.016208559,13.45723723,2.442703782,0,15.030742,10.31022767,0.869199004
136,99,52,30.10813762,9.096128274,24.18230273,7.162003344,10.25660323,0.972803567,5.6147034,13.35120312,10.25660323,0.972803567
137,99,54,30.10789333,8.595355892,19.79979614,0.929159934,8.791925018,2.501712951,10.36447804,16.6546901,8.791925018,0.929159934
138,99,56,30.09036509,11.09248405,20.27633735,6.207455702,9.333873845,3.081037559,10.89708292,15.58671013,15.58671013,7.770664774
139,99,58,30.08914361,12.98875416,33.48473651,14.9223374,7.188004433,5.64113784,11.82860421,19.56293718,10.28173762,1.000538062
140,99,57,30.08197759,10.38111008,26.10372235,5.664326404,5.664326404,0.947542724,8.808848857,15.09789376,15.09789376,5.664326404
141,99,55,30.08163151,12.46700868,26.69843043,7.983136072,9.542743936,4.863920346,15.78117539,17.34078325,15.78117539,1.74470462
142,99,59,30.08152972,10.67564499,28.22846584,6.384955448,9.505456933,4.824704706,3.264453963,15.7464599,14.18620916,3.264453963
143,99,58,30.08157043,9.88134802,24.73342838,9.05289263,13.75705336,1.212624753,0,18.46121408,5.916785479,5.916785479
144,99,56,30.08045074,9.01858027,22.89544728,11.88051118,8.733386581,2.43913738,0,11.88051118,8.733386581,5.58626198
145,99,56,30.08468521,11.87294241,23.40175926,9.332694635,10.89592404,3.079777024,14.02238284,18.71207105,14.02238284,1.516547621
146,99,59,30.07949392,14.05899036,28.76961363,11.73626036,16.38172035,8.639287044,14.83323369,16.38172035,13.28474702,2.445340403
147,99,59,30.0695185,11.02235097,24.57523791,2.576348967,15.14714265,5.719047387,13.57579344,13.57579344,12.00444423,1.004999757
148,99,57,30.07061783,11.07328892,22.67242515,7.20691018,13.39311617,1.020704192,5.660358683,14.93966767,19.57932216,4.113807186
149,99,56,30.07059747,11.9792259,19.29780712,14.5506193,11.38582742,6.638639607,8.221035546,12.96822336,17.71541118,5.056243669
150,99,60,30.06542654,10.08638059,22.19736743,11.30499887,17.52920947,0,6.636840913,14.41710417,6.636840913,1.968682959
151,99,60,30.07582948,9.253141189,23.00266525,5.717549288,12.003046,2.574800931,4.146175109,12.003046,13.57442018,1.003426752
152,99,57,30.07574804,8.696229198,21.07640151,7.148707659,11.79127228,2.506143042,2.506143042,13.33879381,8.696229198,2.506143042
153,99,50,30.08102077,13.17757758,18.2847789,7.284652986,22.99911858,7.284652986,16.71333234,10.42754611,16.71333234,5.713206427
154,81,43,30.08572346,11.16081371,24.6926103,5.865762871,10.57247473,9.003570775,9.003570775,15.27918658,12.14137868,2.727954967
155,99,52,30.07281649,14.25278913,27.22132892,8.639540559,19.4789171,7.091058196,13.28498765,17.93043474,16.38195238,3.994093469
156,99,54,30.091668,10.23000479,21.42670004,8.854972043,15.14083604,0.997642047,8.854972043,10.42643804,11.99790404,4.140574045
157,99,49,30.08458342,11.62350711,21.6173012,15.3466853,10.64372337,5.940761441,12.21137735,10.64372337,12.21137735,4.373107465
158,99,53,30.08045074,9.861111345,25.8815134,8.896026883,10.44016202,1.175351196,5.807756608,13.5284323,8.896026883,4.263621471
159,99,47,30.08067468,7.884253424,25.71831089,3.591850301,13.07461912,2.011388831,0.43092736,11.49415765,6.752773242,0
160,99,41,30.07869995,8.146000998,18.69943918,4.62818827,4.62818827,9.318605241,4.62818827,12.44554989,9.318605241,1.501243623
161,99,46,30.0981622,25.04509287,45.76905944,25.62613866,28.72504955,7.03267333,34.92287133,13.23049511,34.92287133,10.13158422
162,99,43,30.0970018,19.43185547,68.93758283,5.259627635,22.34395708,3.706506776,23.89707794,9.91899021,19.23771536,2.153385918
163,99,39,30.10302776,10.78026966,23.13377078,5.878086672,13.72157945,7.446785227,7.446785227,12.15288089,13.72157945,2.740689561
164,99,48,30.10828013,12.10885001,22.92319733,7.193237597,11.91222552,8.76623357,11.91222552,13.48522149,16.63121343,4.047245651
165,99,49,30.1031092,12.16125256,26.60584659,4.743758336,15.67480246,1.620602872,15.67480246,15.67480246,12.551647,4.743758336
166,99,48,30.10337385,9.469426916,19.35606338,8.500148831,13.15268364,5.398458961,2.296769091,11.6018387,11.6018387,3.847614026
167,99,50,30.1085855,20.49046344,24.42657911,14.9799015,11.83100896,3.958777621,41.74548807,26.00102538,32.29881045,8.682116427
168,99,44,30.10233559,12.54941869,23.30955733,12.35377981,21.74444626,9.223557661,9.223557661,12.35377981,10.78866874,1.398002287
169,99,49,30.10074767,12.99509958,26.32017442,10.64361579,13.77892751,5.940648198,20.04955097,13.77892751,9.075959925,4.372992334
170,46,19,30.07955499,11.93436827,24.12807112,11.74081743,17.93444428,2.450377157,11.74081743,10.19241072,16.38603756,0.901970445
171,99,34,30.09233981,9.870648343,22.30228305,8.316694005,5.208785327,0.54692231,8.316694005,14.53251136,14.53251136,5.208785327
172,99,38,30.0872096,12.21219063,22.94302539,10.36229485,18.22525144,4.071929572,15.0800688,11.93488616,15.0800688,0
173,99,40,30.0922991,12.60813912,26.48917295,7.72045115,12.4126316,6.156391,10.84857145,15.5407519,17.10481205,4.59233085
174,99,41,30.09187158,10.22269814,9.046576282,15.31922619,18.45555115,7.478413804,4.342088849,15.31922619,5.910251327,5.910251327
175,99,47,30.08926576,10.64786494,19.46980306,13.27517253,11.72651489,7.080541992,5.531884358,14.82383016,13.27517253,0
176,99,49,30.08537738,12.01566383,24.58485471,13.58681269,10.44451497,4.159919525,8.873366106,12.01566383,16.72911041,5.731068385
177,99,49,30.09062974,13.83073916,26.36444982,5.997169988,20.09759449,4.430456155,15.39745299,10.69731149,13.83073916,13.83073916
178,99,52,30.09557674,19.46753109,47.47042795,11.93571745,18.1156671,24.29561675,15.02569228,13.48070486,22.75062934,2.66579297
179,99,53,30.09506779,12.71068875,19.42525115,5.206177827,19.42525115,5.206177827,16.26545708,19.42525115,13.10566301,3.626280791
180,99,51,30.09504743,12.95873539,35.84374204,9.242366795,12.37194035,7.677580015,10.80715357,7.677580015,17.06630069,2.983219677
181,99,48,30.08993757,12.72519433,35.12315331,4.229416789,13.49753774,1.140043137,7.318790441,21.22097187,16.5869114,2.684729963
182,99,48,30.0898765,7.29181794,21.26693668,2.371001482,5.520324014,3.945662748,2.371001482,13.39363035,8.669646547,0.796340215
183,99,43,30.08985614,9.431154253,26.29029004,4.334206224,10.60737303,4.334206224,1.197622821,15.31224813,10.60737303,2.765914522
184,99,46,30.09592282,11.53590505,17.92390316,10.18087515,11.72948075,3.986452749,22.56971996,14.82669195,8.632269551,2.437847148
185,99,46,30.1005848,9.060222192,19.86300357,5.721180675,5.721180675,5.721180675,2.578553364,15.14906261,13.57774895,4.149867019
186,99,47,30.11098774,15.04707374,26.05949011,7.181062047,16.62027608,11.90066906,18.19347841,13.4738714,15.04707374,11.90066906
187,99,50,30.10583717,13.1928533,23.00918253,10.69065173,9.150835384,7.611019034,26.08881523,9.150835384,12.23046808,7.611019034
188,99,49,30.09327628,12.09385512,14.6618998,5.17988867,16.24223499,11.50122942,17.82257018,5.17988867,22.56357575,3.599553481
189,99,46,30.09329664,9.377053291,23.76782165,6.654475492,8.210234234,3.542958009,3.542958009,11.32175172,12.87751046,5.09871675
190,99,49,30.09327628,9.952698367,20.64946206,6.646425952,12.86999756,5.090533051,5.090533051,17.53767626,8.202318853,3.534640151
191,99,46,30.07173752,8.492261449,25.84717738,6.914541819,8.492261449,0.603663298,2.181382929,13.22542034,6.914541819,3.759102559
192,99,42,30.06620014,13.73037828,28.49725046,9.844359281,12.95317448,6.735544084,17.61639727,12.95317448,17.61639727,3.626728887
193,99,55,30.06772699,11.09205803,22.18123241,9.7302296,9.7302296,3.504728194,15.95573101,12.8429803,11.28660495,3.504728194
194,99,57,30.06605764,10.48750277,23.05066028,5.776318709,10.48750277,2.635529333,10.48750277,15.19868684,8.917108086,7.346713398
195,99,57,30.05514575,12.72897317,27.24189337,7.117310688,16.40557962,4.021221044,8.66535551,17.95362444,14.8575348,5.569265866
196,99,57,30.05992988,12.94987442,32.40351422,10.39535606,10.39535606,2.535299577,18.25541255,11.96736736,11.96736736,5.679322171
197,99,57,30.06988494,10.23719332,23.17244494,13.76498921,13.76498921,1.221714916,2.789624204,13.76498921,10.62917064,2.789624204
198,99,53,30.06980351,9.813602848,19.4902549,5.555875943,14.84546192,4.007611614,4.007611614,14.84546192,11.74893326,4.007611614
199,99,54,30.07037353,9.075537947,24.58964702,1.023911718,12.02125486,1.023911718,4.166009759,15.1633529,13.59230388,1.023911718
200,99,49,30.06145673,13.26600818,26.04992988,18.18290114,13.4626839,5.595655165,13.4626839,15.03608965,11.88927815,2.44884367
201,99,49,30.07139143,11.69806085,24.98242338,3.102296868,17.16809248,4.665163048,17.16809248,7.790895407,17.16809248,1.539430689
202,99,49,30.06630193,10.39976683,21.21358807,4.220440401,8.85493522,5.765272008,8.85493522,16.57909325,11.94459843,5.765272008
203,99,44,30.06632229,10.6129211,24.39506983,2.343631867,13.36935085,0.768529155,16.51955627,14.94445356,10.21914543,2.343631867
204,99,54,30.06143637,12.47297909,25.640761,10.14925287,11.69840369,5.501800435,16.34585612,5.501800435,17.89500694,7.050951248
205,99,50,30.06141601,9.62314404,24.55497242,2.550172704,10.40902974,4.121944112,4.121944112,11.98080115,15.12434397,4.121944112
206,99,52,30.06129386,9.878490447,21.39593969,2.530965221,7.247208839,8.819290045,7.247208839,18.25177728,13.53553366,0
207,99,53,30.09620783,16.51439725,23.53655075,9.492243747,23.53655075,9.492243747,34.45990064,14.17367942,14.17367942,3.250329523
208,99,52,30.09437561,13.20105156,28.85965919,5.661721963,8.75478026,16.487426,16.487426,13.3943677,11.84783856,4.115192815
209,99,49,30.09242125,10.45712513,24.09610607,5.120132587,16.18945045,3.538801463,6.70146371,17.77078158,5.120132587,5.120132587
210,99,48,30.0861917,10.1367317,24.98370646,6.229633076,10.91815142,3.103954179,6.229633076,15.60666977,7.792472525,6.229633076
211,99,53,30.09804005,14.25482855,36.5137331,8.641713488,14.83549562,3.996376885,21.02927776,11.73860456,11.73860456,5.544822419
212,99,54,30.09398881,13.85752677,35.41515717,8.636075992,14.93703627,3.910355784,10.21131606,19.66275648,18.08751641,0
213,99,52,30.0939481,8.675776325,13.93881286,13.93881286,9.244566291,0,1.420822005,18.63305943,7.679817434,4.55031972
214,99,53,30.09490492,10.84189704,18.1752475,8.912067971,11.99979448,5.824341462,10.45593123,13.54365774,16.63138425,1.192751698
